Passengers,Distance,TotalCharge,AveSpeed,trip_duration,day,dayofweek,hour,TripCount
1,6.03,21.8,21.751503006012,41,14,0,3,14
6,2.46,10.3,23.4907161803714,34,14,0,3,14
1,9.4,29.8,22.9735234215886,34,14,0,4,14
2,5.04,18.8,18.8020725388601,33,14,0,4,14
2,8.17,32.6,23.2689873417722,65,14,0,4,14
5,4.48,15.3,26.2243902439024,70,14,0,4,14
2,3.74,13.8,19.8877400295421,69,14,0,5,14
1,1.0,9.3,5.04908835904628,45,14,0,7,14
1,1.32,11.3,5.08779443254818,32,14,0,9,14
1,1.9,11.8,9.47368421052632,47,14,0,7,14
2,1.4,11.75,6.80161943319838,47,14,0,8,14
1,0.92,11.8,3.33534743202417,53,14,0,8,14
3,1.75,10.8,8.68965517241379,52,14,0,8,14
1,7.0,31.3,17.1312032630863,66,14,0,8,14
1,0.5,10.55,2.60492040520984,54,14,0,8,14
3,1.25,14.76,4.28979980934223,67,14,0,8,14
1,3.85,24.8,8.38475499092559,79,14,0,8,14
1,4.0,23.8,8.12641083521445,82,14,0,8,14
1,1.4,13.8,4.85549132947977,73,14,0,8,14
2,4.0,15.3,18.5806451612903,70,14,0,8,14
1,1.19,13.8,3.40540540540541,21,14,0,9,14
1,5.67,22.56,27.8092643051771,13,14,0,9,14
1,1.6,14.76,5.87755102040816,22,14,0,9,14
1,2.1,18.8,4.61538461538461,33,14,0,9,14
1,2.88,22.8,4.68504292815183,45,14,0,9,14
1,1.71,10.56,11.5714285714286,23,14,0,9,14
1,1.4,10.55,10.3067484662577,42,14,0,7,14
1,2.1,21.95,4.37246963562753,62,14,0,8,14
1,2.9,10.8,19.8102466793169,41,14,0,8,14
5,3.32,14.76,18.6168224299065,10,14,0,9,14
1,1.47,12.25,7.48514851485149,43,14,0,8,14
1,2.7,15.95,10.5194805194805,52,14,0,7,14
2,2.4,14.15,10.840652446675,45,14,0,8,14
1,1.7,12.8,6.73267326732673,57,14,0,7,14
1,2.25,15.36,9.01001112347052,61,14,0,7,14
1,2.0,14.75,7.65143464399575,67,14,0,7,14
1,2.6,19.2,7.85894206549118,74,14,0,7,14
1,2.9,17.15,9.78444236176195,74,14,0,7,14
1,1.6,14.16,6.35761589403974,15,14,0,8,14
1,2.05,16.0,7.14424007744434,19,14,0,8,14
1,8.6,26.8,26.6666666666667,72,14,0,7,14
1,4.1,18.8,12.3411371237458,26,14,0,8,14
2,1.22,12.36,5.45590062111801,20,14,0,8,14
1,1.0,11.3,5.26315789473684,19,14,0,8,14
5,2.17,13.8,7.05054151624549,35,14,0,8,14
5,3.04,18.59,10.9879518072289,36,14,0,8,14
1,9.4,36.0,22.5901201602136,46,14,0,8,14
1,1.37,11.8,5.20253164556962,46,14,0,8,14
1,3.17,26.0,5.97174254317111,34,14,0,8,14
1,1.8,13.55,8.45953002610966,38,14,0,8,14
1,7.8,39.14,21.7505809450039,53,15,1,14,18
1,1.7,12.8,5.83412774070543,45,15,1,14,18
2,3.49,27.74,10.0915662650602,46,15,1,14,18
1,3.94,26.76,6.7866028708134,60,15,1,14,18
2,4.1,26.15,7.86361214704315,50,15,1,14,18
2,1.81,14.16,6.86617492096944,36,15,1,14,18
1,2.52,13.8,8.7063339731286,36,15,1,14,18
2,0.99,9.3,5.02679830747532,30,15,1,14,18
2,2.11,16.8,4.8723540731238,57,15,1,14,18
2,1.16,15.36,3.7153024911032,35,15,1,14,18
2,1.1,13.55,4.23529411764706,38,15,1,14,18
1,1.52,8.8,9.71936056838366,42,15,1,14,18
1,1.2,12.95,4.91467576791809,68,15,1,14,18
2,2.79,18.3,7.6322188449848,57,15,1,14,18
1,3.89,16.8,12.6618444846293,55,15,1,14,18
5,3.29,19.24,12.2229102167183,53,15,1,14,18
5,2.53,13.3,9.54716981132075,55,15,1,14,18
1,1.58,14.8,4.27990970654628,66,15,1,14,18
1,8.49,42.41,17.9894055326663,79,15,1,14,18
1,1.4,12.8,4.57765667574932,70,15,1,14,18
1,2.2,16.56,7.34693877551021,71,15,1,14,18
1,2.9,18.95,8.83996613039797,77,15,1,14,18
1,1.8,15.3,6.44135188866799,76,15,1,14,18
1,7.3,37.89,21.6831683168317,20,15,1,15,18
1,3.05,20.0,7.22368421052632,39,15,1,14,18
1,1.2,17.76,3.19526627218935,55,15,1,14,18
4,7.74,38.5,12.8821081830791,50,15,1,14,18
3,3.22,21.8,7.42600896860987,64,15,1,13,18
1,3.6,15.8,12.3546234509056,28,15,1,14,18
1,1.93,9.8,11.0990415335463,33,15,1,13,18
1,1.8,13.8,5.3955037468776,44,15,1,13,18
1,1.02,10.56,6.00981996726678,39,15,1,13,18
6,0.79,10.3,3.98319327731092,43,15,1,13,18
2,9.21,28.8,25.2328767123288,53,15,1,13,18
1,1.3,13.5,5.59139784946237,47,15,1,13,18
1,3.23,16.3,8.77584905660378,58,15,1,13,18
1,1.4,9.8,7.41176470588235,49,15,1,13,18
1,1.14,14.75,4.23529411764706,17,15,1,15,18
1,0.55,8.8,2.92035398230088,50,15,1,13,18
2,1.6,11.3,6.53802497162316,56,15,1,13,18
3,4.86,23.14,17.8348623853211,59,15,1,13,18
2,1.2,8.8,6.40949554896142,24,15,1,14,18
1,6.0,20.3,22.8571428571429,59,15,1,13,18
6,10.06,47.24,22.9505703422053,75,15,1,13,18
1,1.5,15.3,4.54545454545454,73,15,1,13,18
2,0.74,8.8,4.03636363636364,67,15,1,13,18
1,1.6,13.3,5.09734513274336,21,15,1,14,18
2,1.1,14.0,4.81166464155529,16,15,1,14,18
1,0.9,9.3,4.7093023255814,16,15,1,14,18
1,1.5,15.35,5.10879848628193,23,15,1,14,18
1,1.2,11.3,4.54736842105263,23,15,1,14,18
1,0.8,9.8,4.11428571428571,20,15,1,14,18
1,3.07,18.3,6.98168035375869,36,15,1,14,18
1,1.34,14.76,4.53809971777987,28,15,1,14,18
1,1.62,14.8,5.92682926829268,27,15,1,14,18
1,2.19,16.3,5.4560553633218,68,15,1,13,18
1,6.9,24.3,15.3333333333333,35,15,1,15,18
1,1.37,15.34,4.87833827893175,51,15,1,15,18
1,2.98,15.3,6.78557874762808,38,15,1,15,18
1,3.44,21.96,9.17333333333333,25,15,1,16,18
2,1.43,10.8,7.49344978165939,16,15,1,16,18
1,1.36,12.3,5.20851063829787,22,15,1,16,18
2,6.3,31.8,7.93284365162644,57,15,1,16,18
1,9.07,45.41,17.2397043294615,41,15,1,16,18
1,4.68,27.3,7.43184825760917,50,15,1,16,18
2,9.46,43.34,16.9686098654708,48,15,1,16,18
1,2.82,13.3,12.9160305343511,29,15,1,16,18
3,0.9,11.3,3.80281690140845,33,15,1,16,18
1,6.23,21.8,20.1872187218722,41,15,1,16,18
1,1.8,15.3,5.35094962840628,45,15,1,16,18
1,1.15,13.8,3.60627177700348,45,15,1,16,18
1,6.85,26.3,13.9007891770011,56,15,1,16,18
1,2.83,20.16,6.19331306990881,54,15,1,16,18
1,0.9,10.3,4.57627118644068,42,15,1,16,18
3,1.1,11.8,4.56747404844291,48,15,1,16,18
2,9.31,46.01,15.7870937352803,71,15,1,16,18
1,1.6,11.3,8.19345661450925,48,15,1,16,18
1,1.1,12.95,5.35135135135135,60,15,1,16,18
6,2.36,21.36,5.64893617021277,75,15,1,16,18
1,6.76,34.61,20.2462562396007,72,15,1,16,18
1,1.31,15.36,4.90738813735692,70,15,1,16,18
2,1.3,16.0,4.68937875751503,71,15,1,16,18
1,8.5,38.79,25.5852842809365,76,15,1,16,18
1,7.8,37.84,18.0927835051546,83,15,1,16,18
1,0.9,17.3,2.4638783269962,22,15,1,16,18
1,1.6,23.1,3.38624338624339,86,15,1,15,18
1,8.4,39.84,20.2274247491639,75,15,1,15,18
5,1.33,14.12,5.13733905579399,65,15,1,15,18
1,2.47,17.94,8.98181818181818,30,15,1,15,18
1,1.0,9.8,4.73684210526316,26,15,1,15,18
1,2.4,17.8,5.46835443037975,41,15,1,15,18
3,2.28,18.96,6.01318681318681,38,15,1,15,18
1,8.83,37.34,25.6561743341404,37,15,1,15,18
5,1.27,13.3,3.92109777015437,36,15,1,15,18
1,4.83,16.8,17.4054054054054,34,15,1,15,18
1,9.8,43.59,22.8793774319066,44,15,1,15,18
1,1.9,12.8,6.6023166023166,37,15,1,15,18
1,1.98,11.3,9.67164179104478,34,15,1,15,18
1,4.6,16.3,19.8799519807923,36,15,1,15,18
1,1.4,9.3,8.05111821086262,33,15,1,15,18
1,0.8,12.35,3.34494773519164,24,15,1,15,18
1,1.81,14.75,7.31313131313131,41,15,1,15,18
1,1.0,9.3,5.65149136577708,40,15,1,15,18
1,2.9,12.3,15.5588673621461,43,15,1,15,18
2,3.4,16.8,8.90829694323144,57,15,1,15,18
1,2.77,16.3,9.21626617375231,40,15,1,13,18
1,1.64,14.76,5.95161290322581,51,15,1,15,18
5,1.17,13.5,5.06859205776173,49,15,1,15,18
1,1.93,19.12,5.27162367223065,57,15,1,15,18
1,0.69,8.8,3.58441558441558,47,15,1,15,18
2,2.01,13.56,8.60404280618311,51,15,1,15,18
1,2.6,10.8,8.28318584070797,57,15,1,15,18
2,1.57,14.16,6.23841059602649,62,15,1,15,18
1,8.5,39.99,22.6834692364715,70,15,1,15,18
5,2.81,19.8,5.53997809419496,58,15,1,15,18
1,1.8,15.3,4.67195385724585,45,15,1,13,18
1,1.8,21.8,4.06779661016949,84,15,1,12,18
1,7.9,36.39,28.2703777335984,37,15,1,13,18
1,1.5,9.8,8.1570996978852,34,15,1,10,18
1,2.13,14.3,6.84032114183765,43,15,1,10,18
3,5.0,22.3,11.070110701107,52,15,1,10,18
1,1.1,10.3,5.18324607329843,38,15,1,10,18
1,1.5,11.8,5.78158458244111,42,15,1,10,18
1,2.8,19.3,5.67887323943662,59,15,1,10,18
1,0.99,14.75,3.43352601156069,51,15,1,10,18
1,1.1,9.8,5.45454545454546,47,15,1,10,18
1,2.0,11.3,8.80195599022005,54,15,1,10,18
1,1.3,11.75,6.5546218487395,55,15,1,10,18
1,1.43,16.0,4.81571562207671,62,15,1,10,18
1,2.2,15.3,6.11583011583012,67,15,1,10,18
2,1.7,16.55,5.25773195876289,40,15,1,10,18
1,2.1,15.3,7.0064874884152,68,15,1,10,18
1,9.2,43.59,19.1113675706867,82,15,1,10,18
1,1.79,15.36,6.05639097744361,76,15,1,10,18
1,1.23,10.3,5.4734239802225,72,15,1,10,18
1,3.0,26.0,5.61038961038961,32,15,1,11,18
1,2.24,12.8,8.17021276595745,18,15,1,11,18
1,1.42,12.96,6.35820895522388,19,15,1,11,18
6,5.71,24.8,12.2284354550863,35,15,1,11,18
1,1.95,13.3,6.38181818181818,27,15,1,11,18
6,1.5,16.64,4.95412844036697,28,15,1,11,18
1,1.21,11.8,4.35164835164835,29,15,1,11,18
6,2.66,16.8,6.62698961937716,36,15,1,11,18
5,0.93,12.74,4.38219895287958,26,15,1,11,18
5,1.73,13.56,7.63235294117647,64,15,1,10,18
5,3.22,19.8,6.68897864974033,43,15,1,11,18
1,7.43,24.8,20.6548262548263,40,15,1,10,18
5,0.74,11.8,3.42416452442159,31,15,1,10,18
1,1.6,10.55,10.7663551401869,14,15,1,9,18
5,1.21,14.16,4.54697286012526,21,15,1,9,18
1,1.4,15.35,4.88845780795344,27,15,1,9,18
1,2.34,17.16,7.26833477135462,30,15,1,9,18
1,1.64,14.76,6.08659793814433,30,15,1,9,18
1,1.5,14.08,4.95412844036697,36,15,1,9,18
2,7.7,34.12,19.4799718903725,44,15,1,9,18
1,1.6,13.3,5.0261780104712,42,15,1,9,18
3,3.94,31.8,4.37777777777778,77,15,1,9,18
1,0.8,11.8,2.82630029440628,45,15,1,9,18
1,1.14,12.96,4.81125439624853,45,15,1,9,18
1,2.16,16.8,5.26472579553148,59,15,1,9,18
1,3.47,20.3,6.73060344827586,50,15,1,10,18
1,1.6,13.56,6.58285714285714,51,15,1,9,18
2,1.16,9.3,6.36585365853658,48,15,1,9,18
6,1.19,16.62,3.69310344827586,59,15,1,9,18
1,1.45,12.8,4.77584629460201,66,15,1,9,18
2,1.4,15.95,4.34857635893011,69,15,1,9,18
1,1.0,13.55,3.6,66,15,1,9,18
1,3.0,19.3,6.31578947368421,79,15,1,9,18
5,7.48,37.92,21.2533543804262,72,15,1,9,18
1,1.6,22.8,3.89189189189189,29,15,1,10,18
2,6.1,30.8,11.0629722921914,40,15,1,10,18
1,1.55,16.56,4.56255110384301,33,15,1,10,18
5,1.06,12.74,5.3,29,15,1,10,18
2,1.76,21.8,2.76923076923077,56,15,1,10,18
2,8.8,27.3,25.2229299363057,58,15,1,9,18
1,4.5,21.3,9.32642487046632,50,15,1,13,18
1,2.4,14.3,7.38461538461539,35,15,1,11,18
2,1.12,11.3,4.31229946524064,39,15,1,11,18
1,6.62,29.76,15.898599066044,62,15,1,12,18
1,1.12,17.3,2.37735849056604,69,15,1,12,18
1,2.31,17.94,7.29473684210526,60,15,1,12,18
3,1.7,19.8,3.10659898477157,80,15,1,12,18
1,0.8,9.8,4.34389140271493,61,15,1,12,18
1,2.1,15.35,7.41903827281649,68,15,1,12,18
5,1.61,10.3,7.93972602739726,64,15,1,12,18
1,1.6,18.35,4.0,77,15,1,12,18
2,0.9,10.3,4.37837837837838,17,15,1,17,18
1,0.87,8.8,4.51296829971182,69,15,1,12,18
1,2.56,14.3,7.80355630821338,78,15,1,12,18
1,1.44,9.8,6.81208935611038,72,15,1,12,18
4,1.2,13.8,3.40962904498816,56,15,1,12,18
3,2.85,16.3,7.6056338028169,22,15,1,13,18
1,1.9,10.3,10.1634472511144,12,15,1,13,18
1,1.6,12.96,7.42268041237113,14,15,1,13,18
1,0.9,12.3,3.25301204819277,19,15,1,13,18
1,1.2,9.8,5.89358799454297,17,15,1,13,18
6,9.1,33.84,25.0267379679144,29,15,1,13,18
1,1.4,21.0,3.08823529411765,35,15,1,13,18
1,5.7,19.3,23.7775202780997,24,15,1,13,18
1,3.83,18.96,14.762312633833,31,15,1,13,18
1,4.4,17.3,16.313079299691,32,15,1,13,18
4,0.7,8.8,3.61031518624642,28,15,1,13,18
2,4.9,22.25,19.8425196850394,32,15,1,13,18
1,1.21,17.25,3.59405940594059,38,15,1,13,18
2,1.1,10.3,4.93765586034913,13,15,1,13,18
1,2.02,20.16,4.72514619883041,49,15,1,11,18
1,2.0,18.8,4.37158469945355,62,15,1,12,18
1,0.7,12.35,2.93706293706294,45,15,1,12,18
1,0.84,9.3,4.32,35,15,1,11,18
6,3.02,19.8,5.69214659685864,56,15,1,11,18
1,1.56,12.8,6.91625615763547,40,15,1,11,18
1,0.94,13.56,3.596174282678,48,15,1,11,18
1,1.0,10.8,5.51301684532925,46,15,1,11,18
1,1.2,10.3,6.34361233480176,50,15,1,11,18
1,4.14,19.12,17.7428571428571,56,15,1,11,18
1,3.4,18.3,8.50590687977762,67,15,1,11,18
2,1.02,14.76,3.33514986376022,62,15,1,11,18
5,2.86,23.16,5.66648321408916,76,15,1,11,18
1,1.3,11.8,6.67617689015692,64,15,1,11,18
1,2.62,17.16,8.25919439579685,77,15,1,11,18
1,2.67,18.3,5.89331698344574,60,15,1,12,18
1,11.05,37.34,27.5866851595007,25,15,1,12,18
4,1.2,12.8,4.46280991735537,20,15,1,12,18
1,1.1,9.8,5.4172366621067,20,15,1,12,18
1,1.22,13.56,4.74298056155508,24,15,1,12,18
4,2.4,16.8,7.97783933518005,35,15,1,12,18
1,1.9,15.3,4.9963476990504,40,15,1,12,18
1,9.4,36.95,21.269641734758,45,15,1,12,18
5,2.74,24.12,5.72822299651568,47,15,1,12,18
1,1.0,8.8,6.54545454545455,31,15,1,12,18
6,6.35,23.3,16.4816149963951,49,15,1,12,18
5,1.17,11.76,5.47012987012987,39,15,1,12,18
3,1.0,10.3,4.24028268551237,41,15,1,12,18
1,2.3,15.8,7.64542936288089,48,15,1,12,18
1,2.14,16.3,7.22024367385192,21,15,1,12,18
1,1.7,14.0,9.30091185410334,16,15,1,17,18
1,4.72,21.96,16.6751717369971,17,15,1,18,18
1,1.58,13.3,5.78636826042726,26,15,1,17,18
1,1.87,9.3,13.9668049792531,26,15,1,21,18
4,2.64,17.16,9.37278106508876,37,15,1,21,18
1,2.1,14.0,9.2760736196319,34,15,1,21,18
1,2.9,17.8,7.30580825752274,50,15,1,21,18
1,9.0,32.34,29.8617511520737,45,15,1,21,18
5,2.54,14.76,11.5746835443038,41,15,1,21,18
2,2.4,15.95,9.56810631229236,44,15,1,21,18
1,1.2,14.0,5.37313432835821,42,15,1,21,18
2,6.2,31.55,11.5948051948052,62,15,1,21,18
5,2.54,14.5,9.525,49,15,1,21,18
1,9.8,31.3,23.8700947225981,59,15,1,21,18
1,1.4,12.25,8.57142857142857,45,15,1,21,18
2,4.7,16.3,24.7368421052632,46,15,1,21,18
3,1.15,11.16,6.3594470046083,48,15,1,21,18
2,4.07,23.14,13.5541165587419,56,15,1,21,18
1,2.0,14.0,11.9205298013245,52,15,1,21,18
1,2.0,12.3,13.7931034482759,52,15,1,21,18
1,2.6,14.3,9.24901185770751,62,15,1,21,18
1,2.04,14.12,11.8260869565217,56,15,1,21,18
6,4.79,17.8,20.1684210526316,62,15,1,21,18
1,2.1,15.3,7.69074262461852,66,15,1,21,18
1,2.2,14.15,10.7608695652174,64,15,1,21,18
1,9.6,43.54,28.4210526315789,72,15,1,21,18
6,3.91,24.36,9.65432098765432,76,15,1,21,18
1,9.22,31.8,45.656121045392,64,15,1,21,18
1,1.15,11.16,6.55063291139241,29,15,1,21,18
2,2.5,13.8,11.8733509234828,28,15,1,21,18
1,8.8,34.34,25.3237410071942,36,15,1,21,18
1,9.85,29.8,33.5477767265847,32,15,1,21,18
1,6.7,27.95,19.4516129032258,67,15,1,20,18
2,2.98,17.76,9.97026022304833,64,15,1,20,18
1,2.0,14.51,7.69230769230769,64,15,1,20,18
1,1.39,11.16,8.07096774193548,61,15,1,20,18
2,2.4,16.6,9.62138084632517,66,15,1,20,18
1,2.12,13.8,7.34552454282964,70,15,1,20,18
2,4.8,19.3,13.8572574178027,74,15,1,20,18
1,1.53,9.8,8.6740157480315,64,15,1,20,18
1,9.11,44.21,20.9961587708067,80,15,1,20,18
2,9.1,36.34,22.0457604306864,80,15,1,20,18
1,10.7,36.3,34.7339945897205,73,15,1,20,18
1,2.8,12.8,12.3227383863081,69,15,1,20,18
1,3.0,17.75,10.5986261040236,72,15,1,21,18
4,5.0,22.55,17.7690029615005,72,15,1,20,18
1,3.73,19.12,14.756043956044,72,15,1,20,18
2,2.53,11.8,13.1428571428571,69,15,1,20,18
1,9.7,42.34,24.8364153627312,81,15,1,20,18
2,1.29,9.3,7.91141396933561,69,15,1,20,18
1,3.64,20.3,7.40338983050848,31,15,1,21,18
1,8.68,40.42,28.8265682656827,21,15,1,21,18
5,6.63,23.3,19.7582781456954,25,15,1,21,18
5,1.44,11.16,9.09473684210526,14,15,1,21,18
2,7.45,23.3,27.2560975609756,27,15,1,21,18
1,8.89,33.34,26.7145242070117,32,15,1,21,18
1,3.6,18.95,13.0251256281407,30,15,1,21,18
1,2.9,15.3,9.6221198156682,32,15,1,21,18
1,4.5,23.15,11.7732558139535,79,15,1,20,18
1,8.1,27.8,19.8773006134969,79,15,1,21,18
1,1.82,12.36,10.2535211267606,66,15,1,21,18
2,1.86,11.8,11.2348993288591,14,15,1,22,18
1,1.8,11.0,11.0769230769231,10,15,1,23,18
1,2.6,14.76,12.046332046332,17,15,1,23,18
5,3.4,18.3,14.8363636363636,25,15,1,23,18
1,3.5,15.3,16.0509554140127,29,15,1,23,18
2,4.54,18.8,13.7229219143577,39,15,1,23,18
1,5.2,18.3,23.1111111111111,36,15,1,23,18
1,9.56,37.34,19.6550542547116,55,15,1,23,18
1,2.1,10.3,15.3036437246964,36,15,1,23,18
5,9.72,36.84,23.0817941952507,54,15,1,23,18
1,5.4,18.3,26.199460916442,43,15,1,23,18
3,4.2,17.3,14.6369796708616,49,15,1,23,18
1,2.2,12.36,15.5599214145383,42,15,1,23,18
1,2.76,17.16,10.9668874172185,71,15,1,22,18
1,8.0,24.8,32.3959505061867,52,15,1,23,18
1,2.6,11.3,15.2442996742671,52,15,1,23,18
2,9.62,38.76,18.6796116504854,74,15,1,23,18
1,2.5,14.75,12.7118644067797,55,15,1,23,18
3,3.85,18.36,15.75,60,15,1,23,18
1,1.8,9.8,12.2960151802657,56,15,1,23,18
1,2.0,11.8,13.2841328413284,56,15,1,23,18
1,3.8,26.44,15.796766743649,67,15,1,23,18
1,2.2,10.8,13.2885906040268,63,15,1,23,18
2,1.74,11.3,9.81818181818182,65,15,1,23,18
4,10.38,38.16,28.7446153846154,77,15,1,23,18
1,3.1,11.8,34.0243902439024,64,15,1,23,18
5,5.05,21.96,21.7204301075269,73,15,1,23,18
4,2.93,15.36,14.814606741573,51,15,1,23,18
1,1.41,12.96,6.57512953367876,59,15,1,20,18
6,4.06,20.0,14.5143992055611,73,15,1,22,18
1,3.8,19.55,12.8209934395501,70,15,1,22,18
1,4.2,20.16,17.8934911242604,21,15,1,22,18
1,3.6,15.8,18.4878744650499,20,15,1,22,18
1,9.1,33.3,19.236641221374,37,15,1,22,18
1,1.8,11.15,11.7818181818182,19,15,1,22,18
1,7.0,34.3,12.2926829268293,45,15,1,22,18
1,1.0,9.3,5.94059405940594,28,15,1,22,18
1,1.6,12.95,8.20512820512821,31,15,1,22,18
1,9.29,30.5,20.6955445544554,48,15,1,22,18
1,3.6,16.6,25.3620352250489,31,15,1,22,18
1,1.78,11.76,11.7362637362637,34,15,1,22,18
2,4.56,18.96,22.334693877551,38,15,1,22,18
1,1.79,11.8,8.04494382022472,40,15,1,22,18
2,3.75,18.36,14.1361256544503,69,15,1,22,18
2,4.1,19.75,17.9126213592233,41,15,1,22,18
2,6.57,32.76,13.2727272727273,63,15,1,22,18
1,1.67,12.36,9.83960720130933,46,15,1,22,18
2,10.5,38.3,27.7533039647577,59,15,1,22,18
2,7.69,39.12,12.4927797833935,76,15,1,22,18
5,7.87,29.0,28.4743718592965,57,15,1,22,18
3,4.54,20.54,20.3031055900621,55,15,1,22,18
1,2.86,15.96,12.3010752688172,58,15,1,22,18
2,4.6,18.3,14.1538461538462,63,15,1,22,18
1,8.9,40.59,28.4294587400177,65,15,1,22,18
2,8.82,40.01,23.9096385542169,68,15,1,22,18
1,1.5,11.75,9.34256055363322,57,15,1,22,18
1,3.45,17.76,12.7515400410678,68,15,1,22,18
1,2.71,12.8,15.0788253477589,39,15,1,22,18
1,2.84,16.28,9.73714285714286,63,15,1,20,18
1,10.19,44.81,24.0866710439921,70,15,1,20,18
2,2.5,15.3,7.383100902379,63,15,1,20,18
1,10.2,40.0,25.2892561983471,45,15,1,18,18
1,1.1,12.3,5.56179775280899,32,15,1,18,18
2,1.3,12.8,4.94714587737844,36,15,1,18,18
1,2.49,15.0,9.92691029900332,36,15,1,18,18
2,1.8,18.3,3.90126429861529,50,15,1,18,18
2,0.7,11.8,3.42857142857143,34,15,1,18,18
1,1.0,9.8,5.72337042925278,33,15,1,18,18
1,1.3,21.3,2.9620253164557,52,15,1,18,18
1,8.37,39.12,13.6529225192569,41,15,1,9,18
2,1.6,13.57,7.15527950310559,44,15,1,18,18
1,9.06,41.81,24.4864864864865,53,15,1,18,18
1,2.5,17.15,8.7890625,49,15,1,18,18
6,9.45,35.84,21.038961038961,46,15,1,18,18
1,9.11,45.94,21.4352941176471,59,15,1,18,18
1,1.1,9.8,6.03658536585366,50,15,1,18,18
1,4.33,23.8,10.5111260957519,65,15,1,18,18
1,1.2,14.8,5.63233376792699,55,15,1,18,18
1,8.0,37.15,11.8469765528589,84,15,1,18,18
1,1.4,16.3,4.7502356267672,63,15,1,18,18
2,8.4,27.8,18.1186339125225,73,15,1,18,18
1,1.0,11.75,6.16438356164384,56,15,1,18,18
1,2.4,11.8,15.2380952380952,56,15,1,18,18
1,1.0,11.8,4.11428571428571,62,15,1,18,18
1,2.7,17.3,7.25914861837192,71,15,1,18,18
2,1.1,10.8,5.21739130434783,61,15,1,18,18
1,1.1,16.55,3.54838709677419,68,15,1,18,18
5,7.81,34.84,17.8968809675366,63,15,1,18,18
1,2.52,22.3,4.21365536460752,87,15,1,18,18
1,1.85,15.95,5.95174262734584,37,15,1,18,18
1,2.83,16.8,8.2227602905569,39,15,1,18,18
1,1.3,12.95,6.98507462686567,21,15,1,17,18
1,1.77,13.56,8.97464788732394,32,15,1,17,18
2,5.16,21.8,13.0175192711983,44,15,1,17,18
2,4.29,17.3,15.971044467425,39,15,1,17,18
1,2.5,17.8,7.39523418241578,44,15,1,17,18
2,1.25,11.8,5.39568345323741,38,15,1,17,18
1,8.8,45.39,15.1578947368421,65,15,1,17,18
1,1.1,16.55,3.42560553633218,51,15,1,17,18
3,1.45,12.36,8.51549755301794,45,15,1,17,18
4,2.0,15.8,5.6782334384858,57,15,1,17,18
1,1.45,10.3,8.36538461538461,48,15,1,17,18
1,1.86,12.3,7.94306049822064,52,15,1,17,18
1,1.17,11.3,5.2453300124533,32,15,1,18,18
1,3.51,21.36,9.62376237623762,65,15,1,17,18
2,7.98,37.56,10.9190421892816,89,15,1,17,18
3,4.72,20.8,12.8241509433962,77,15,1,17,18
2,2.5,17.8,6.21546961325967,80,15,1,17,18
1,1.1,18.35,3.04615384615385,22,15,1,18,18
1,2.02,19.3,5.40267459138187,23,15,1,18,18
1,1.0,12.8,4.51127819548872,17,15,1,18,18
1,2.6,25.55,4.84974093264249,36,15,1,18,18
1,2.87,18.96,8.97654213727194,28,15,1,18,18
1,1.3,11.75,8.04123711340206,23,15,1,18,18
1,2.9,21.36,7.2854152128402,37,15,1,18,18
1,1.9,15.95,7.3866090712743,33,15,1,18,18
2,10.13,36.84,23.1984732824428,44,15,1,18,18
5,4.33,22.0,12.6834825061025,64,15,1,17,18
1,2.1,12.3,9.66751918158568,22,15,1,17,18
1,1.7,14.75,7.59305210918114,66,15,1,18,18
1,5.1,26.0,16.0629921259843,74,15,1,18,18
3,3.57,22.25,9.55539033457249,65,15,1,19,18
2,9.7,42.99,26.6564885496183,69,15,1,19,18
1,1.84,11.8,7.78378378378378,64,15,1,19,18
3,1.7,12.88,9.72972972972973,61,15,1,19,18
1,1.5,11.76,10.1503759398496,61,15,1,19,18
1,8.8,34.0,30.7572815533981,73,15,1,19,18
1,3.1,14.3,11.2048192771084,22,15,1,20,18
3,8.3,31.84,24.5521774856204,26,15,1,20,18
1,2.2,14.75,9.25233644859813,21,15,1,20,18
1,1.65,12.96,8.37799717912553,22,15,1,20,18
1,2.7,17.75,9.23954372623574,30,15,1,20,18
1,7.63,33.34,32.013986013986,27,15,1,20,18
1,3.3,22.85,8.25,66,15,1,19,18
1,7.15,28.5,28.8888888888889,28,15,1,20,18
5,9.22,41.81,23.098121085595,39,15,1,20,18
6,1.62,9.8,10.8805970149254,24,15,1,20,18
2,2.21,14.16,10.5238095238095,37,15,1,20,18
1,2.42,14.5,10.2014051522248,45,15,1,20,18
2,3.23,21.36,8.35945363048167,54,15,1,20,18
1,1.53,13.56,6.85927770859278,46,15,1,20,18
1,3.07,15.3,12.1450549450549,51,15,1,20,18
1,5.4,17.8,29.4545454545455,48,15,1,20,18
1,4.3,21.95,12.8039702233251,61,15,1,20,18
1,4.3,23.3,13.9459459459459,60,15,1,20,18
1,1.7,13.56,8.12749003984064,54,15,1,20,18
1,3.42,20.76,9.73280632411067,63,15,1,20,18
1,7.53,36.68,31.2664359861592,28,15,1,20,18
2,1.6,13.3,5.69169960474308,70,15,1,18,18
1,3.82,24.96,8.25450180072029,69,15,1,19,18
1,3.9,20.16,14.9520766773163,53,15,1,19,18
1,2.8,26.15,5.19587628865979,88,15,1,18,18
6,2.92,21.96,7.22474226804124,29,15,1,19,18
1,2.1,14.75,9.55752212389381,18,15,1,19,18
